"palabra","frecuencia.Var1","frecuencia.Freq","documento"
1789,"festivo",1,"trad_valverde.pdf"
1790,"fiar",1,"trad_valverde.pdf"
1791,"fidelidad",7,"trad_valverde.pdf"
1792,"fiebre",4,"trad_valverde.pdf"
1793,"fiel",1,"trad_valverde.pdf"
1794,"fiesta",1,"trad_valverde.pdf"
1795,"figura",9,"trad_valverde.pdf"
1796,"figuro",1,"trad_valverde.pdf"
1797,"fijamente",2,"trad_valverde.pdf"
1798,"fijar",4,"trad_valverde.pdf"
1799,"fíjense",1,"trad_valverde.pdf"
1800,"fijo",1,"trad_valverde.pdf"
1801,"fila",3,"trad_valverde.pdf"
1802,"fin",37,"trad_valverde.pdf"
1803,"final",6,"trad_valverde.pdf"
1804,"finalidad",2,"trad_valverde.pdf"
1805,"finca",1,"trad_valverde.pdf"
1806,"fingal",3,"trad_valverde.pdf"
1807,"fingir",2,"trad_valverde.pdf"
1808,"fino",1,"trad_valverde.pdf"
1809,"firme",5,"trad_valverde.pdf"
1810,"firmemente",3,"trad_valverde.pdf"
1811,"firmeza",3,"trad_valverde.pdf"
1812,"fisonomía",3,"trad_valverde.pdf"
1813,"flecha",2,"trad_valverde.pdf"
1814,"flojo",1,"trad_valverde.pdf"
1815,"flor",11,"trad_valverde.pdf"
1816,"floreciente",1,"trad_valverde.pdf"
1817,"florecimiento",1,"trad_valverde.pdf"
1818,"florecir",1,"trad_valverde.pdf"
1819,"florecita",1,"trad_valverde.pdf"
1820,"florido",1,"trad_valverde.pdf"
1821,"florín",2,"trad_valverde.pdf"
1822,"flota",1,"trad_valverde.pdf"
1823,"flotar",1,"trad_valverde.pdf"
1824,"floto",1,"trad_valverde.pdf"
1825,"fluidez",1,"trad_valverde.pdf"
1826,"fluir",3,"trad_valverde.pdf"
1827,"fogonazo",1,"trad_valverde.pdf"
1828,"fogosamente",1,"trad_valverde.pdf"
1829,"fogoso",1,"trad_valverde.pdf"
1830,"follaje",1,"trad_valverde.pdf"
1831,"fondo",7,"trad_valverde.pdf"
1832,"forastero",1,"trad_valverde.pdf"
1833,"forma",6,"trad_valverde.pdf"
1834,"formar",15,"trad_valverde.pdf"
1835,"fortalecido",1,"trad_valverde.pdf"
1836,"fortalecimiento",1,"trad_valverde.pdf"
1837,"fortuna",1,"trad_valverde.pdf"
1838,"frac",2,"trad_valverde.pdf"
1839,"fracaso",1,"trad_valverde.pdf"
1840,"frágil",1,"trad_valverde.pdf"
1841,"fragmentariamente",2,"trad_valverde.pdf"
1842,"francisco",1,"trad_valverde.pdf"
1843,"franco",3,"trad_valverde.pdf"
1844,"franquear",1,"trad_valverde.pdf"
1845,"franqueza",2,"trad_valverde.pdf"
1846,"fraternal",2,"trad_valverde.pdf"
1847,"frecuencia",1,"trad_valverde.pdf"
1848,"frecuente",1,"trad_valverde.pdf"
1849,"frente",9,"trad_valverde.pdf"
1850,"fresca",2,"trad_valverde.pdf"
1851,"fresco",1,"trad_valverde.pdf"
1852,"frescura",2,"trad_valverde.pdf"
1853,"frescuro",1,"trad_valverde.pdf"
1854,"fría",2,"trad_valverde.pdf"
1855,"frialdad",2,"trad_valverde.pdf"
1856,"fríamente",1,"trad_valverde.pdf"
1857,"friederike",4,"trad_valverde.pdf"
1858,"frío",13,"trad_valverde.pdf"
1859,"frívolo",1,"trad_valverde.pdf"
1860,"fruta",1,"trad_valverde.pdf"
1861,"frutal",1,"trad_valverde.pdf"
1862,"fruto",3,"trad_valverde.pdf"
1863,"fuego",10,"trad_valverde.pdf"
1864,"fuente",16,"trad_valverde.pdf"
1865,"fuer",2,"trad_valverde.pdf"
1866,"fuera",20,"trad_valverde.pdf"
1867,"fuero",1,"trad_valverde.pdf"
1868,"fuerte",9,"trad_valverde.pdf"
1869,"fuertemente",2,"trad_valverde.pdf"
1870,"fuerza",46,"trad_valverde.pdf"
1871,"fuistir",1,"trad_valverde.pdf"
1872,"fulano",1,"trad_valverde.pdf"
1873,"fulgor",12,"trad_valverde.pdf"
1874,"fulgurar",2,"trad_valverde.pdf"
1875,"fumar",1,"trad_valverde.pdf"
1876,"fura",1,"trad_valverde.pdf"
1877,"furioso",1,"trad_valverde.pdf"
1878,"futuro",1,"trad_valverde.pdf"
1879,"gacha",1,"trad_valverde.pdf"
1880,"galera",1,"trad_valverde.pdf"
1881,"galmal",1,"trad_valverde.pdf"
1882,"galotti",1,"trad_valverde.pdf"
1883,"gana",9,"trad_valverde.pdf"
1884,"ganado",1,"trad_valverde.pdf"
1885,"ganar",2,"trad_valverde.pdf"
1886,"ganso",1,"trad_valverde.pdf"
1887,"garganta",1,"trad_valverde.pdf"
1888,"garrapateo",1,"trad_valverde.pdf"
1889,"gastar",1,"trad_valverde.pdf"
1890,"gasto",2,"trad_valverde.pdf"
1891,"gatear",1,"trad_valverde.pdf"
1892,"gélido",1,"trad_valverde.pdf"
1893,"general",3,"trad_valverde.pdf"
1894,"genérico",1,"trad_valverde.pdf"
1895,"género",4,"trad_valverde.pdf"
1896,"genio",4,"trad_valverde.pdf"
1897,"gente",27,"trad_valverde.pdf"
1898,"gérmen",1,"trad_valverde.pdf"
1899,"germinar",1,"trad_valverde.pdf"
1900,"gesto",3,"trad_valverde.pdf"
1901,"gimir",1,"trad_valverde.pdf"
1902,"gir",1,"trad_valverde.pdf"
1903,"giraban",1,"trad_valverde.pdf"
1904,"girar",2,"trad_valverde.pdf"
1905,"gloria",4,"trad_valverde.pdf"
1906,"gobernado",2,"trad_valverde.pdf"
1907,"golosina",1,"trad_valverde.pdf"
1908,"golpe",2,"trad_valverde.pdf"
1909,"golpear",1,"trad_valverde.pdf"
1910,"gordo",1,"trad_valverde.pdf"
1911,"gorguera",1,"trad_valverde.pdf"
1912,"gorma",1,"trad_valverde.pdf"
1913,"gota",6,"trad_valverde.pdf"
1914,"goteante",1,"trad_valverde.pdf"
1915,"goz",3,"trad_valverde.pdf"
1916,"gozo",14,"trad_valverde.pdf"
1917,"gozosamente",1,"trad_valverde.pdf"
1918,"gozoso",1,"trad_valverde.pdf"
1919,"gracia",9,"trad_valverde.pdf"
1920,"gracioso",1,"trad_valverde.pdf"
1921,"grado",4,"trad_valverde.pdf"
1922,"gran",14,"trad_valverde.pdf"
1923,"grande",8,"trad_valverde.pdf"
1924,"grandeza",3,"trad_valverde.pdf"
1925,"grandioso",1,"trad_valverde.pdf"
1926,"granizo",1,"trad_valverde.pdf"
1927,"gratitud",1,"trad_valverde.pdf"
1928,"grato",2,"trad_valverde.pdf"
1929,"grave",2,"trad_valverde.pdf"
1930,"griego",1,"trad_valverde.pdf"
1931,"gris",3,"trad_valverde.pdf"
1932,"grisácea",1,"trad_valverde.pdf"
1933,"grisáceo",1,"trad_valverde.pdf"
1934,"gritar",10,"trad_valverde.pdf"
1935,"griterío",2,"trad_valverde.pdf"
1936,"grito",1,"trad_valverde.pdf"
1937,"groseramente",1,"trad_valverde.pdf"
1938,"grosero",1,"trad_valverde.pdf"
1939,"grués",1,"trad_valverde.pdf"
1940,"grulla",1,"trad_valverde.pdf"
1941,"gruñer",1,"trad_valverde.pdf"
1942,"grupo",5,"trad_valverde.pdf"
1943,"guante",1,"trad_valverde.pdf"
1944,"guardar",4,"trad_valverde.pdf"
1945,"guardarropa",2,"trad_valverde.pdf"
1946,"guarecer",1,"trad_valverde.pdf"
1947,"guerra",4,"trad_valverde.pdf"
1948,"guerrero",1,"trad_valverde.pdf"
1949,"guiar",1,"trad_valverde.pdf"
1950,"guiño",1,"trad_valverde.pdf"
1951,"guisante",3,"trad_valverde.pdf"
1952,"gusanillo",1,"trad_valverde.pdf"
1953,"gusano",1,"trad_valverde.pdf"
1954,"gustar",30,"trad_valverde.pdf"
1955,"gusto",9,"trad_valverde.pdf"
1956,"haberno",1,"trad_valverde.pdf"
1957,"había",3,"trad_valverde.pdf"
1958,"habitación",11,"trad_valverde.pdf"
1959,"habitante",1,"trad_valverde.pdf"
1960,"habitual",3,"trad_valverde.pdf"
1961,"hablad",3,"trad_valverde.pdf"
1962,"hablamo",1,"trad_valverde.pdf"
1963,"hablar",56,"trad_valverde.pdf"
1964,"hable",1,"trad_valverde.pdf"
1965,"hablo",2,"trad_valverde.pdf"
1966,"habr",1,"trad_valverde.pdf"
1967,"habría",2,"trad_valverde.pdf"
1968,"hacéis",1,"trad_valverde.pdf"
1969,"hacérmela",1,"trad_valverde.pdf"
1970,"hacertar",1,"trad_valverde.pdf"
1971,"hachazo",1,"trad_valverde.pdf"
1972,"hacienda",2,"trad_valverde.pdf"
1973,"haciéndo",2,"trad_valverde.pdf"
1974,"hago",1,"trad_valverde.pdf"
1975,"hálito",3,"trad_valverde.pdf"
1976,"hallar",1,"trad_valverde.pdf"
1977,"hambre",2,"trad_valverde.pdf"
1978,"han",2,"trad_valverde.pdf"
1979,"hastío",1,"trad_valverde.pdf"
1980,"haya",1,"trad_valverde.pdf"
1981,"hayedo",1,"trad_valverde.pdf"
1982,"haz",2,"trad_valverde.pdf"
1983,"hechizador",2,"trad_valverde.pdf"
1984,"hechizo",3,"trad_valverde.pdf"
1985,"hecho",4,"trad_valverde.pdf"
1986,"heinrich",2,"trad_valverde.pdf"
1987,"heredero",1,"trad_valverde.pdf"
1988,"herencia",3,"trad_valverde.pdf"
1989,"herida",2,"trad_valverde.pdf"
1990,"herido",1,"trad_valverde.pdf"
1991,"hermán",1,"trad_valverde.pdf"
1992,"hermana",6,"trad_valverde.pdf"
1993,"hermanita",2,"trad_valverde.pdf"
1994,"hermanito",4,"trad_valverde.pdf"
1995,"hermano",17,"trad_valverde.pdf"
1996,"hermoso",40,"trad_valverde.pdf"
1997,"hermosura",5,"trad_valverde.pdf"
1998,"héroe",8,"trad_valverde.pdf"
1999,"hervir",1,"trad_valverde.pdf"
2000,"heyne",1,"trad_valverde.pdf"
2001,"hicistir",2,"trad_valverde.pdf"
2002,"hiel",1,"trad_valverde.pdf"
2003,"hiela",1,"trad_valverde.pdf"
2004,"hielo",3,"trad_valverde.pdf"
2005,"hierba",11,"trad_valverde.pdf"
2006,"hierbecilla",1,"trad_valverde.pdf"
2007,"hierro",1,"trad_valverde.pdf"
2008,"hija",15,"trad_valverde.pdf"
2009,"hijo",33,"trad_valverde.pdf"
2010,"hilo",3,"trad_valverde.pdf"
2011,"hinchar",1,"trad_valverde.pdf"
2012,"hipérbaton",1,"trad_valverde.pdf"
2013,"hirer",1,"trad_valverde.pdf"
2014,"hirver",1,"trad_valverde.pdf"
2015,"historia",13,"trad_valverde.pdf"
2016,"histórico",1,"trad_valverde.pdf"
2017,"ho",2,"trad_valverde.pdf"
2018,"hoja",7,"trad_valverde.pdf"
2019,"hollar",1,"trad_valverde.pdf"
2020,"hombre",101,"trad_valverde.pdf"
2021,"hombrecito",1,"trad_valverde.pdf"
2022,"hombro",3,"trad_valverde.pdf"
2023,"homero",6,"trad_valverde.pdf"
2024,"hondo",7,"trad_valverde.pdf"
2025,"honor",4,"trad_valverde.pdf"
2026,"honorable",1,"trad_valverde.pdf"
2027,"honradamente",1,"trad_valverde.pdf"
2028,"honrado",2,"trad_valverde.pdf"
2029,"honrar",2,"trad_valverde.pdf"
2030,"hora",37,"trad_valverde.pdf"
2031,"horizonte",2,"trad_valverde.pdf"
2032,"hormiga",1,"trad_valverde.pdf"
2033,"hormigueo",1,"trad_valverde.pdf"
2034,"horrible",2,"trad_valverde.pdf"
2035,"horror",1,"trad_valverde.pdf"
2036,"hortaliza",1,"trad_valverde.pdf"
2037,"hospitalidad",1,"trad_valverde.pdf"
2038,"hostil",1,"trad_valverde.pdf"
2039,"hoy",20,"trad_valverde.pdf"
2040,"hubiera",3,"trad_valverde.pdf"
2041,"hubierai",1,"trad_valverde.pdf"
2042,"hubiero",1,"trad_valverde.pdf"
2043,"hubir",1,"trad_valverde.pdf"
2044,"hueco",1,"trad_valverde.pdf"
2045,"huella",2,"trad_valverde.pdf"
2046,"huerta",1,"trad_valverde.pdf"
2047,"huerto",2,"trad_valverde.pdf"
2048,"hueso",2,"trad_valverde.pdf"
2049,"huevo",1,"trad_valverde.pdf"
2050,"huido",1,"trad_valverde.pdf"
2051,"huir",2,"trad_valverde.pdf"
2052,"humanamente",1,"trad_valverde.pdf"
2053,"humanidad",4,"trad_valverde.pdf"
2054,"humano",10,"trad_valverde.pdf"
2055,"húmeda",2,"trad_valverde.pdf"
2056,"humedad",2,"trad_valverde.pdf"
2057,"humedecer",1,"trad_valverde.pdf"
2058,"húmedo",2,"trad_valverde.pdf"
2059,"humildad",1,"trad_valverde.pdf"
2060,"humilde",1,"trad_valverde.pdf"
2061,"humilla",1,"trad_valverde.pdf"
2062,"humillar",1,"trad_valverde.pdf"
2063,"humor",15,"trad_valverde.pdf"
2064,"hundido",1,"trad_valverde.pdf"
2065,"hundir",8,"trad_valverde.pdf"
2066,"i",1,"trad_valverde.pdf"
2067,"íbar",1,"trad_valverde.pdf"
2068,"idea",11,"trad_valverde.pdf"
2069,"ideal",1,"trad_valverde.pdf"
2070,"idilio",2,"trad_valverde.pdf"
2071,"iglesia",2,"trad_valverde.pdf"
2072,"ignominia",1,"trad_valverde.pdf"
2073,"igual",10,"trad_valverde.pdf"
2074,"igualmente",2,"trad_valverde.pdf"
2075,"iii",1,"trad_valverde.pdf"
2076,"iluminado",2,"trad_valverde.pdf"
2077,"iluminar",4,"trad_valverde.pdf"
2078,"ilusión",1,"trad_valverde.pdf"
2079,"imagen",9,"trad_valverde.pdf"
2080,"imaginación",9,"trad_valverde.pdf"
2081,"imaginar",8,"trad_valverde.pdf"
2082,"imaginarte",1,"trad_valverde.pdf"
2083,"imagínate",1,"trad_valverde.pdf"
2084,"imaginativo",1,"trad_valverde.pdf"
2085,"imagino",3,"trad_valverde.pdf"
2086,"impaciencia",2,"trad_valverde.pdf"
2087,"impacientar",1,"trad_valverde.pdf"
2088,"impaciente",2,"trad_valverde.pdf"
2089,"impedido",1,"trad_valverde.pdf"
2090,"impedir",1,"trad_valverde.pdf"
2091,"impenetrable",2,"trad_valverde.pdf"
2092,"ímpetu",1,"trad_valverde.pdf"
2093,"impetuoso",1,"trad_valverde.pdf"
2094,"imponer",1,"trad_valverde.pdf"
2095,"importante",2,"trad_valverde.pdf"
2096,"importar",4,"trad_valverde.pdf"
2097,"importo",1,"trad_valverde.pdf"
2098,"imposibilidad",1,"trad_valverde.pdf"
2099,"imposible",3,"trad_valverde.pdf"
2100,"impotente",1,"trad_valverde.pdf"
2101,"impresentable",1,"trad_valverde.pdf"
2102,"impresión",18,"trad_valverde.pdf"
2103,"imprimir",1,"trad_valverde.pdf"
2104,"impulsado",1,"trad_valverde.pdf"
2105,"impulso",2,"trad_valverde.pdf"
2106,"impureza",1,"trad_valverde.pdf"
2107,"inacabable",1,"trad_valverde.pdf"
2108,"inaccesible",1,"trad_valverde.pdf"
2109,"inactividad",2,"trad_valverde.pdf"
2110,"inaguantable",1,"trad_valverde.pdf"
2111,"incansable",1,"trad_valverde.pdf"
2112,"incapaz",1,"trad_valverde.pdf"
2113,"incendiado",1,"trad_valverde.pdf"
2114,"incendiar",1,"trad_valverde.pdf"
2115,"incertidumbre",2,"trad_valverde.pdf"
2116,"incidental",1,"trad_valverde.pdf"
2117,"incierto",2,"trad_valverde.pdf"
2118,"inclinación",1,"trad_valverde.pdf"
2119,"inclinándo",1,"trad_valverde.pdf"
2120,"inclinar",4,"trad_valverde.pdf"
2121,"incliné",3,"trad_valverde.pdf"
2122,"inclino",1,"trad_valverde.pdf"
2123,"incluso",5,"trad_valverde.pdf"
2124,"incómoda",1,"trad_valverde.pdf"
2125,"incomodar",1,"trad_valverde.pdf"
2126,"incómodo",2,"trad_valverde.pdf"
2127,"incomparable",1,"trad_valverde.pdf"
2128,"incomprensible",1,"trad_valverde.pdf"
2129,"incomprensión",1,"trad_valverde.pdf"
2130,"inconmensurable",2,"trad_valverde.pdf"
2131,"inconsciencia",1,"trad_valverde.pdf"
2132,"inconstante",2,"trad_valverde.pdf"
2133,"incontable",3,"trad_valverde.pdf"
2134,"incontenible",1,"trad_valverde.pdf"
2135,"inconteniblemente",3,"trad_valverde.pdf"
2136,"incorporar",1,"trad_valverde.pdf"
2137,"incorrección",1,"trad_valverde.pdf"
2138,"incredulidad",1,"trad_valverde.pdf"
2139,"increíble",1,"trad_valverde.pdf"
2140,"inculto",1,"trad_valverde.pdf"
2141,"indecible",2,"trad_valverde.pdf"
2142,"indecisa",1,"trad_valverde.pdf"
2143,"independencia",1,"trad_valverde.pdf"
2144,"indicar",2,"trad_valverde.pdf"
2145,"indiferencia",2,"trad_valverde.pdf"
2146,"indiferente",2,"trad_valverde.pdf"
2147,"indignidad",1,"trad_valverde.pdf"
2148,"indiscreto",1,"trad_valverde.pdf"
2149,"indispensable",1,"trad_valverde.pdf"
2150,"indisponer",1,"trad_valverde.pdf"
2151,"indispuesto",1,"trad_valverde.pdf"
2152,"indócil",1,"trad_valverde.pdf"
2153,"indulgencia",1,"trad_valverde.pdf"
2154,"indumentario",1,"trad_valverde.pdf"
2155,"inefable",1,"trad_valverde.pdf"
2156,"inescrutable",1,"trad_valverde.pdf"
2157,"inesperadamente",2,"trad_valverde.pdf"
2158,"inesperado",3,"trad_valverde.pdf"
2159,"inevitable",3,"trad_valverde.pdf"
2160,"inexpresable",1,"trad_valverde.pdf"
2161,"inextinguible",1,"trad_valverde.pdf"
2162,"infantil",1,"trad_valverde.pdf"
2163,"infeliz",8,"trad_valverde.pdf"
2164,"infiel",1,"trad_valverde.pdf"
2165,"infierno",1,"trad_valverde.pdf"
2166,"infinito",7,"trad_valverde.pdf"
2167,"infinitud",1,"trad_valverde.pdf"
2168,"inflamado",1,"trad_valverde.pdf"
2169,"inflexible",1,"trad_valverde.pdf"
2170,"influir",1,"trad_valverde.pdf"
2171,"influjo",1,"trad_valverde.pdf"
2172,"información",1,"trad_valverde.pdf"
2173,"informado",1,"trad_valverde.pdf"
2174,"informar",1,"trad_valverde.pdf"
2175,"infundir",1,"trad_valverde.pdf"
2176,"ingenio",2,"trad_valverde.pdf"
2177,"ingenuo",1,"trad_valverde.pdf"
2178,"inglés",2,"trad_valverde.pdf"
2179,"inglesa",1,"trad_valverde.pdf"
2180,"ingreso",1,"trad_valverde.pdf"
2181,"iniciar",1,"trad_valverde.pdf"
2182,"iniciativa",1,"trad_valverde.pdf"
2183,"injusto",1,"trad_valverde.pdf"
2184,"inmaculado",1,"trad_valverde.pdf"
2185,"inmejorable",2,"trad_valverde.pdf"
2186,"inminente",2,"trad_valverde.pdf"
2187,"inmóvil",1,"trad_valverde.pdf"
2188,"inocencia",4,"trad_valverde.pdf"
2189,"inocente",10,"trad_valverde.pdf"
2190,"inocuo",1,"trad_valverde.pdf"
2191,"inoportuno",2,"trad_valverde.pdf"
2192,"inquieta",1,"trad_valverde.pdf"
2193,"inquietante",2,"trad_valverde.pdf"
2194,"inquieto",1,"trad_valverde.pdf"
2195,"inquietud",1,"trad_valverde.pdf"
2196,"insatisfecho",1,"trad_valverde.pdf"
2197,"insensato",2,"trad_valverde.pdf"
2198,"insensible",1,"trad_valverde.pdf"
2199,"insertar",2,"trad_valverde.pdf"
2200,"inserto",1,"trad_valverde.pdf"
2201,"insignificante",4,"trad_valverde.pdf"
2202,"insípido",1,"trad_valverde.pdf"
2203,"insiste",1,"trad_valverde.pdf"
2204,"insistir",1,"trad_valverde.pdf"
2205,"insolencia",1,"trad_valverde.pdf"
2206,"insoportable",10,"trad_valverde.pdf"
2207,"insostenible",1,"trad_valverde.pdf"
2208,"instante",11,"trad_valverde.pdf"
2209,"instinto",1,"trad_valverde.pdf"
2210,"instrucción",1,"trad_valverde.pdf"
2211,"instrumento",1,"trad_valverde.pdf"
2212,"insufrible",1,"trad_valverde.pdf"
2213,"insultado",1,"trad_valverde.pdf"
2214,"insuperable",1,"trad_valverde.pdf"
2215,"intacto",1,"trad_valverde.pdf"
2216,"inteligencia",3,"trad_valverde.pdf"
2217,"inteligente",3,"trad_valverde.pdf"
2218,"intemperancia",1,"trad_valverde.pdf"
2219,"intención",5,"trad_valverde.pdf"
2220,"intensamente",1,"trad_valverde.pdf"
2221,"intento",1,"trad_valverde.pdf"
2222,"interés",1,"trad_valverde.pdf"
2223,"interesado",2,"trad_valverde.pdf"
2224,"interesante",4,"trad_valverde.pdf"
2225,"interior",7,"trad_valverde.pdf"
2226,"intermedio",1,"trad_valverde.pdf"
2227,"interminable",1,"trad_valverde.pdf"
2228,"interno",1,"trad_valverde.pdf"
2229,"interponer",1,"trad_valverde.pdf"
2230,"interrogante",1,"trad_valverde.pdf"
2231,"interrumpir",8,"trad_valverde.pdf"
2232,"intervenir",2,"trad_valverde.pdf"
2233,"íntima",1,"trad_valverde.pdf"
2234,"íntimo",12,"trad_valverde.pdf"
2235,"íntir",1,"trad_valverde.pdf"
2236,"intranquilidad",2,"trad_valverde.pdf"
2237,"intranquilo",2,"trad_valverde.pdf"
2238,"introducción",1,"trad_valverde.pdf"
2239,"inundación",1,"trad_valverde.pdf"
2240,"inundado",1,"trad_valverde.pdf"
2241,"inundar",1,"trad_valverde.pdf"
2242,"inútilmente",1,"trad_valverde.pdf"
2243,"invadar",1,"trad_valverde.pdf"
2244,"invadido",1,"trad_valverde.pdf"
2245,"invadir",12,"trad_valverde.pdf"
2246,"invado",1,"trad_valverde.pdf"
2247,"invariablemente",1,"trad_valverde.pdf"
2248,"invención",1,"trad_valverde.pdf"
2249,"inventar",2,"trad_valverde.pdf"
2250,"invernadero",1,"trad_valverde.pdf"
2251,"inverosímil",2,"trad_valverde.pdf"
2252,"investigación",1,"trad_valverde.pdf"
2253,"investigador",1,"trad_valverde.pdf"
2254,"investigar",1,"trad_valverde.pdf"
2255,"invierno",3,"trad_valverde.pdf"
2256,"invisible",1,"trad_valverde.pdf"
2257,"invitar",5,"trad_valverde.pdf"
2258,"involuntario",1,"trad_valverde.pdf"
2259,"ir",117,"trad_valverde.pdf"
2260,"ír",1,"trad_valverde.pdf"
2261,"ira",3,"trad_valverde.pdf"
2262,"irguiar",1,"trad_valverde.pdf"
2263,"irme",5,"trad_valverde.pdf"
2264,"irradia",1,"trad_valverde.pdf"
2265,"irreparable",1,"trad_valverde.pdf"
2266,"irrepetible",1,"trad_valverde.pdf"
2267,"irresistible",1,"trad_valverde.pdf"
2268,"irresistiblemente",1,"trad_valverde.pdf"
2269,"irrevocable",1,"trad_valverde.pdf"
2270,"irrita",3,"trad_valverde.pdf"
2271,"irritar",1,"trad_valverde.pdf"
2272,"irritir",1,"trad_valverde.pdf"
2273,"izquierda",1,"trad_valverde.pdf"
2274,"izquierdo",1,"trad_valverde.pdf"
2275,"j",1,"trad_valverde.pdf"
2276,"jacta",1,"trad_valverde.pdf"
2277,"jalón",1,"trad_valverde.pdf"
2278,"jamás",8,"trad_valverde.pdf"
2279,"jardín",11,"trad_valverde.pdf"
2280,"jardincillo",2,"trad_valverde.pdf"
2281,"jardinero",2,"trad_valverde.pdf"
2282,"jaula",1,"trad_valverde.pdf"
2283,"jefe",1,"trad_valverde.pdf"
2284,"jenny",1,"trad_valverde.pdf"
2285,"jornalero",1,"trad_valverde.pdf"
2286,"joven",21,"trad_valverde.pdf"
2287,"joya",1,"trad_valverde.pdf"
2288,"juego",4,"trad_valverde.pdf"
2289,"jueves",1,"trad_valverde.pdf"
2290,"jugar",6,"trad_valverde.pdf"
2291,"jugo",1,"trad_valverde.pdf"
2292,"juguete",1,"trad_valverde.pdf"
2293,"juguetear",1,"trad_valverde.pdf"
2294,"juicio",3,"trad_valverde.pdf"
2295,"juicioso",2,"trad_valverde.pdf"
2296,"julio",15,"trad_valverde.pdf"
2297,"junio",7,"trad_valverde.pdf"
2298,"junto",42,"trad_valverde.pdf"
2299,"jur",2,"trad_valverde.pdf"
2300,"jurar",1,"trad_valverde.pdf"
2301,"juro",1,"trad_valverde.pdf"
2302,"justicia",1,"trad_valverde.pdf"
2303,"justificado",1,"trad_valverde.pdf"
2304,"justificar",2,"trad_valverde.pdf"
2305,"justo",2,"trad_valverde.pdf"
2306,"juvenil",2,"trad_valverde.pdf"
2307,"juventud",5,"trad_valverde.pdf"
2308,"juzgar",1,"trad_valverde.pdf"
2309,"karlsbad",1,"trad_valverde.pdf"
2310,"kennicott",1,"trad_valverde.pdf"
2311,"kilómetro",1,"trad_valverde.pdf"
2312,"klopstock",1,"trad_valverde.pdf"
2313,"laberinto",1,"trad_valverde.pdf"
2314,"labio",17,"trad_valverde.pdf"
2315,"labor",3,"trad_valverde.pdf"
2316,"labrador",4,"trad_valverde.pdf"
2317,"lacónico",1,"trad_valverde.pdf"
2318,"ladera",1,"trad_valverde.pdf"
2319,"lado",23,"trad_valverde.pdf"
2320,"lágrima",44,"trad_valverde.pdf"
2321,"lágrimo",2,"trad_valverde.pdf"
2322,"lamentable",1,"trad_valverde.pdf"
2323,"lamentación",2,"trad_valverde.pdf"
2324,"lamentar",5,"trad_valverde.pdf"
2325,"lamento",2,"trad_valverde.pdf"
2326,"lamparilla",1,"trad_valverde.pdf"
2327,"languidecí",1,"trad_valverde.pdf"
2328,"lanza",1,"trad_valverde.pdf"
2329,"lanzar",1,"trad_valverde.pdf"
2330,"lápida",1,"trad_valverde.pdf"
2331,"lápido",2,"trad_valverde.pdf"
2332,"largamente",1,"trad_valverde.pdf"
2333,"largo",7,"trad_valverde.pdf"
2334,"lástima",1,"trad_valverde.pdf"
2335,"lastimoso",1,"trad_valverde.pdf"
2336,"late",1,"trad_valverde.pdf"
2337,"latido",2,"trad_valverde.pdf"
2338,"latir",2,"trad_valverde.pdf"
2339,"lavándo",1,"trad_valverde.pdf"
2340,"lavar",3,"trad_valverde.pdf"
2341,"lavater",1,"trad_valverde.pdf"
2342,"laxitud",1,"trad_valverde.pdf"
2343,"lazo",5,"trad_valverde.pdf"
2344,"lea",1,"trad_valverde.pdf"
2345,"lección",1,"trad_valverde.pdf"
2346,"leche",2,"trad_valverde.pdf"
2347,"lecho",6,"trad_valverde.pdf"
2348,"lector",1,"trad_valverde.pdf"
2349,"lectura",1,"trad_valverde.pdf"
2350,"léelo",1,"trad_valverde.pdf"
2351,"leer",13,"trad_valverde.pdf"
2352,"legua",1,"trad_valverde.pdf"
2353,"lejanía",2,"trad_valverde.pdf"
2354,"lejano",4,"trad_valverde.pdf"
2355,"lejos",8,"trad_valverde.pdf"
2356,"lengua",1,"trad_valverde.pdf"
2357,"leño",1,"trad_valverde.pdf"
2358,"lentamente",2,"trad_valverde.pdf"
2359,"lenteja",1,"trad_valverde.pdf"
2360,"lentitud",2,"trad_valverde.pdf"
2361,"leo",6,"trad_valverde.pdf"
2362,"leonorar",1,"trad_valverde.pdf"
2363,"letal",2,"trad_valverde.pdf"
2364,"letanía",1,"trad_valverde.pdf"
2365,"letra",3,"trad_valverde.pdf"
2366,"levanta",1,"trad_valverde.pdf"
2367,"levantar",10,"trad_valverde.pdf"
2368,"levantar-",1,"trad_valverde.pdf"
2369,"levanto",1,"trad_valverde.pdf"
2370,"levitar",1,"trad_valverde.pdf"
2371,"ley",3,"trad_valverde.pdf"
2372,"leyr",2,"trad_valverde.pdf"
2373,"liberado",1,"trad_valverde.pdf"
2374,"liberar",2,"trad_valverde.pdf"
2375,"libertad",4,"trad_valverde.pdf"
2376,"libertinaje",1,"trad_valverde.pdf"
2377,"librar",4,"trad_valverde.pdf"
2378,"libre",7,"trad_valverde.pdf"
